mean,difference
0.11256136735727257,0.011169478107489472
0.4934372856919902,-0.07660616344115395
0.4534658295459958,-0.07636539090724553
0.8384060229135559,0.17228948380013442
0.8116639254994658,-0.052866339980072286
0.1808314839127512,0.004690631056398387
0.747481913379812,-0.08956628836793956
0.12480195030159565,0.007503974727527535
0.8571123373788585,0.010077693518398156
0.8444426714956224,0.02145386925925019
0.20655336350988615,0.0376644605555389
0.5478435427372974,-0.05886942735804668
0.17144733229641487,0.011967650241938632
0.5106298187354572,0.17959532320089477
0.3325665242422868,-0.18026573519920333
0.5563402371927444,-0.037570675745736914
0.8771497194499733,0.050258792346907
0.16535560271170646,-0.11057330208963333
0.11369937689138476,-0.04886907277438991
0.5234355605811696,-0.016384188896254703
0.06418317987605508,-0.10279669495255597
0.16002316122804072,0.026145326009471948
0.8642565072781607,0.08937228942051834
0.6171830729747768,-0.08935812391738973
0.12037175557885776,0.03648080750056526
0.6023601030999612,-0.1874108839642621
0.21478927408883583,0.12602595041651748
0.6930113630654229,-0.2052791918989394
0.9212657284168879,0.13006247509091695
0.13467728150791922,-0.04054408166990682
0.4327192380598216,-0.17837761351048376
0.2916887882025182,-0.2919484013972402
0.5200909963893401,-0.02281940149317052
0.13077888234149015,-0.04364331873872687
0.12628192366924332,-0.10643120285339264
0.16734354414554858,0.04949003891174841
0.7513938392396141,-0.07972350812050322
0.12569872453015357,-0.09558714600004135
0.6834631256620334,-0.1823512926975398
0.5745392789489396,0.008366058279348998
0.884729833541545,-0.028587398651773177
0.15713619702793286,-0.028163651352383162
0.5767263610842763,-0.13381913509310517
0.4752864600163774,-0.1718039987599697
0.17240664302828995,-0.0010564339255673127
0.17957151783127367,0.01500176097191927
0.8269571386323037,-0.188574846079814
0.7185955144458787,-0.012232522667690926
0.0894118538907705,-0.1426794546024922
0.5955853927793573,0.08463558925439318
0.6026041528087223,-0.03480505535972833
0.9234424558140191,0.018858616919786186
0.42713090011142596,0.12621967452094757
0.08915790061009593,-0.11928208391164408
0.19287228842353962,0.027597700750353782
0.18696877306875914,-0.0746316622460419
0.5395866736772941,-0.15349982082778502
0.36851261938888863,-0.0025296432717832884
0.19316223929078802,-0.04886137108501942
0.18599112521288608,-0.09089925506357718
0.8201511880169537,0.055965499164705834
0.07151339871930096,-0.11241886172201211
0.1520413822934646,-0.16996000865983596
0.22605913373212444,0.02855344598254414
0.5256921386578954,0.01766211506908677
0.448370434822449,0.01743872559429982
0.8550296912673914,-0.014633319758613261
0.8517627078971584,-0.04538954125219219
0.5092110548147204,-0.014036910985183337
0.937485955493498,0.061636134657955366
0.4241619587287142,0.4976083696573643
0.3483772637976017,-0.11801849553330618
0.422734394323188,-0.19174096057542578
0.8812884420943625,-0.08845680340282758
0.9120588660948808,0.02916724696026951
0.6259177200099248,0.057843778948072244
0.7949391118448019,-0.027554370609712553
0.8174645842607691,-0.10583902567707026
0.8797460522544791,0.004208748796067696
0.338328466709095,-0.01964112938317114
0.8842706663622817,-0.018148902413375967
0.8952399105475937,0.003389281162936353
0.24909095347899002,0.09685027362858856
0.7011173123532672,0.017298172794608213
0.39180232652154523,-0.07428189976757849
0.739558222131488,0.011120562228674413
0.7616862315827984,0.038793257652596114
0.07684781041448424,-0.11429583258022648
0.590648735822138,0.04819505465208851
0.10380544572195173,-0.08290158094722508
0.06524033453200428,-0.07054216452173057
0.8028564845458741,-0.06482903263249484
0.6078351858792517,0.13687350820259514
0.39711593692161473,0.14327965388015573
0.36104349580543826,0.09198376113449708
0.813335755515274,-0.1631656109329528
0.35975724388945457,-0.056749702894918985
0.3952193450300848,-0.14524843466898685
0.050159298522688106,-0.062266884955928414
0.7873761842102358,-0.03440495541680866
0.8126627274239013,-0.12129520021201179
0.1581398970087312,0.02721204880872219
0.5918099184765722,0.11976824202821745
0.5917524002767083,0.025373916382884443
0.4964070178141532,-0.0760011956949358
0.8065149708580108,-0.019939914546185267
0.48353143784030733,0.03414492314307804
0.8039784185719906,0.0002789005900261099
0.05631190167067073,-0.09793988612894967
0.8537103020253822,-0.02573130863844464
0.8210607571236979,-0.09869770152714052
0.6710332560150711,0.027492747229116876
0.8958042082455253,0.13497146313716868
0.7834305492363368,-0.12141590767661836
0.23197638346067534,-0.0461224446036127
0.49879770106009647,0.2696405972228846
0.8732225067739678,-0.01084701869388549
0.507580814087164,0.02472537224247373
0.8516916956303207,-0.007830793500406052
0.16501944487981351,-0.07274211991444524
0.8882968523614114,-0.0028935475125898558
0.20200191641847437,0.0935092907150615
0.5495717295765599,0.05042262251371554
0.14625196329020534,0.018967363660793962
0.5895665930484064,0.008118400330211384
0.47306335117776954,0.017762783097421464
0.09355095775299752,-0.10958351192129684
0.5572441637733989,-0.06950846906117325
0.21741793790967576,0.14778428752246126
0.1290046222144346,-0.007406692279581156
0.2038835233141507,0.14917691463023924
