time_sec,raw_pulse,standardized_pulse,participant
47.35632183908046,37.2,0.7396179316667701,gs1
47.367816091954026,36.3,0.5983392730229806,gs1
47.37931034482759,34.9,0.37857247068819855,gs1
47.39080459770115,33.4,0.1431080396152175,gs1
47.40229885057471,31.7,-0.12375164893416088,gs1
47.41379310344828,30.0,-0.39061133748353927,gs1
47.42528735632184,28.5,-0.6260757685565203,gs1
47.4367816091954,27.0,-0.8615401996295013,gs1
47.44827586206897,25.9,-1.0342141157496876,gs1
47.45977011494253,25.1,-1.159795145655277,gs1
47.47126436781609,24.5,-1.2539809180844697,gs1
47.48275862068966,24.3,-1.285376175560867,gs1
47.49425287356322,24.1,-1.3167714330372644,gs1
47.50574712643678,24.4,-1.2696785468226686,gs1
47.51724137931034,24.7,-1.2225856606080723,gs1
47.52873563218391,25.1,-1.159795145655277,gs1
47.54022988505747,25.6,-1.0813070019642834,gs1
47.55172413793103,26.2,-0.9871212295350913,gs1
47.5632183908046,26.6,-0.9243307145822961,gs1
47.57471264367816,27.3,-0.8144473134149051,gs1
47.58620689655172,27.7,-0.7516567984621103,gs1
47.59770114942529,28.2,-0.6731686547711166,gs1
47.60919540229885,28.8,-0.578982882341924,gs1
47.62068965517241,29.2,-0.5161923673891292,gs1
47.632183908045974,29.6,-0.45340185243633396,gs1
47.64367816091954,30.0,-0.39061133748353927,gs1
47.6551724137931,30.3,-0.3435184512689429,gs1
47.666666666666664,30.7,-0.28072793631614823,gs1
47.67816091954023,30.9,-0.24933267883975088,gs1
47.689655172413794,30.7,-0.28072793631614823,gs1
47.701149425287355,30.7,-0.28072793631614823,gs1
47.71264367816092,30.6,-0.29642556505434664,gs1
47.724137931034484,30.4,-0.32782082253074457,gs1
47.735632183908045,30.0,-0.39061133748353927,gs1
47.747126436781606,30.0,-0.39061133748353927,gs1
47.758620689655174,30.4,-0.32782082253074457,gs1
47.770114942528735,31.8,-0.10805402019596191,gs1
47.7816091954023,34.5,0.31578195573540385,gs1
47.793103448275865,38.5,0.9436871052633532,gs1
